Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2018","2018","%","6.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2019","2019","%","7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2020","2020","%","7.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20002002","2000-2002","millions","106.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20012003","2001-2003","millions","104","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20022004","2002-2004","millions","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20032005","2003-2005","millions","98","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20042006","2004-2006","millions","95.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20052007","2005-2007","millions","92.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20062008","2006-2008","millions","88.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20072009","2007-2009","millions","84.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20082010","2008-2010","millions","78","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20092011","2009-2011","millions","71.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20102012","2010-2012","millions","64.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20112013","2011-2013","millions","60.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20122014","2012-2014","millions","57.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20132015","2013-2015","millions","55.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20142016","2014-2016","millions","52.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20152017","2015-2017","millions","50.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","millions","47.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","millions","46.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","millions","46.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2000","2000","millions","107.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2001","2001","millions","108.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2002","2002","millions","103","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2003","2003","millions","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2004","2004","millions","96.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2005","2005","millions","97","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2006","2006","millions","93.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2007","2007","millions","87.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2008","2008","millions","84.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2009","2009","millions","80.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2010","2010","millions","69","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2011","2011","millions","64.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2012","2012","millions","59.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2013","2013","millions","58.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2014","2014","millions","54.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2015","2015","millions","52.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2016","2016","millions","49.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2017","2017","millions","48.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2018","2018","millions","45.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2019","2019","millions","46","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2020","2020","millions","48.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","2.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","2.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","2.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","2.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2014","2014","%","2.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2015","2015","%","2.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2016","2016","%","2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2017","2017","%","2.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2018","2018","%","2.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2019","2019","%","2.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2020","2020","%","3.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","15.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","16.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","17.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","17.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","17.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2014","2014","%","15.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2015","2015","%","15.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2016","2016","%","17","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2017","2017","%","17.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2018","2018","%","17.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2019","2019","%","16.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2020","2020","%","18.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","millions","15","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","millions","16.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","millions","17.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","millions","17.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","millions","18.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2014","2014","millions","15.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2015","2015","millions","13.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2016","2016","millions","16.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2017","2017","millions","18.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2018","2018","millions","17.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2019","2019","millions","16.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2020","2020","millions","22.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20142016","2014-2016","millions","100.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20152017","2015-2017","millions","107.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20162018","2016-2018","millions","112.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20172019","2017-2019","millions","113.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20182020","2018-2020","millions","116.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2014","2014","millions","96.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2015","2015","millions","96.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2016","2016","millions","109.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2017","2017","millions","115.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2018","2018","millions","113.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2019","2019","millions","111","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2020","2020","millions","125.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20002002","2000-2002","%","4.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","4.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","4.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","3.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20042006","2004-2006","%","4.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20052007","2005-2007","%","4.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20062008","2006-2008","%","3.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20072009","2007-2009","%","2.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20082010","2008-2010","%","2.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20092011","2009-2011","%","4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20102012","2010-2012","%","5.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20112013","2011-2013","%","5.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20122014","2012-2014","%","4.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20132015","2013-2015","%","3.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20142016","2014-2016","%","4.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20152017","2015-2017","%","5.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20162018","2016-2018","%","6.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20002002","2000-2002","%","31","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20012003","2001-2003","%","31.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20022004","2002-2004","%","31.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20032005","2003-2005","%","32.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20042006","2004-2006","%","33.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20052007","2005-2007","%","34.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20062008","2006-2008","%","34.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20072009","2007-2009","%","33.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20082010","2008-2010","%","33.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20092011","2009-2011","%","33.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20102012","2010-2012","%","33.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20112013","2011-2013","%","33.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20122014","2012-2014","%","33","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20132015","2013-2015","%","32.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20142016","2014-2016","%","32.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20152017","2015-2017","%","31.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20162018","2016-2018","%","31.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20002002","2000-2002","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20012003","2001-2003","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20022004","2002-2004","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20032005","2003-2005","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20042006","2004-2006","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20052007","2005-2007","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20062008","2006-2008","%","4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20072009","2007-2009","%","4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20082010","2008-2010","%","4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20092011","2009-2011","%","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20102012","2010-2012","%","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20112013","2011-2013","%","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20122014","2012-2014","%","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20132015","2013-2015","%","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20142016","2014-2016","%","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20152017","2015-2017","%","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20162018","2016-2018","%","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20172019","2017-2019","%","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2001","2001","1000 I$","7.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2002","2002","1000 I$","4.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2003","2003","1000 I$","2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2004","2004","1000 I$","2.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2005","2005","1000 I$","2.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2006","2006","1000 I$","2.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2007","2007","1000 I$","2.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2008","2008","1000 I$","3.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2009","2009","1000 I$","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2010","2010","1000 I$","5.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2011","2011","1000 I$","2.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2012","2012","1000 I$","2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2013","2013","1000 I$","3.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2014","2014","1000 I$","3.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2015","2015","1000 I$","3.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2016","2016","1000 I$","5.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2017","2017","1000 I$","8.6","F","FAO estimate",""
